id,name__nl,name__en,name__es,name__fr,name__de,name__hu,name,wikipedia__commons,wikipedia__en,wikipedia__es,wikipedia__nl,image,gender,occupation,identifier__VIAF,birth_date,identifier__parlement,twitter,original_wikiname,name__en_ca,name__en_gb,given_name,name__li,name__sv,name__nb,name__da,name__nn,name__oc,name__id,name__it,name__pl,name__af,wikipedia__af,wikipedia__de,wikipedia__fr,wikipedia__id,wikipedia__li,wikipedia__nlwikiquote,wikipedia__oc,wikipedia__pl,wikipedia__plwikiquote,wikipedia__sv,identifier__GND,identifier__LCAuth,identifier__IMDB,identifier__freebase,website,identifier__NTA,identifier__GTAA,identifier__ISNI,name__fy,name__bar,wikipedia__fy,wikipedia__no,wikipedia__simple,identifier__DBNL,name__mg,wikipedia__mg,name__ar,wikipedia__ar,wikipedia__da,wikipedia__it,facebook,linkedin,family_name,identifier__BNF,identifier__SUDOC,identifier__senate_nl,name__fi,name__ru,name__ca,name__he,wikipedia__ca,wikipedia__fi,email,name__eo,name__nds_nl,name__ja,wikipedia__eo,wikipedia__nds_nl,wikipedia__ru,identifier__PACE,name__zh_hant,name__zh_cn,name__an,name__ast,name__br,name__co,name__cs,name__cy,name__de_at,name__de_ch,name__et,name__eu,name__frp,name__fur,name__ga,name__gd,name__gl,name__gsw,name__hr,name__ia,name__ie,name__io,name__is,name__kg,name__lb,name__lij,name__min,name__ms,name__nap,name__nds,name__nrm,name__pcd,name__pms,name__pt,name__pt_br,name__rm,name__ro,name__sc,name__scn,name__sco,name__sk,name__sl,name__sr_el,name__sw,name__tr,name__vec,name__vi,name__vls,name__vo,name__wa,name__wo,name__zu,identifier__EuroparlMEP,name__ty,name__fo,wikipedia__fo,name__fa,name__zh,name__uk,wikipedia__uk,name__bg,name__zea,wikipedia__bg,wikipedia__itwikiquote,wikipedia__pt,wikipedia__zea,noble_title,identifier__google_plus,name__sh,wikipedia__sh,name__zh_hans,name__zh_hk,name__zh_sg,name__zh_tw,name__be,name__ko,name__el,name__be_tarask,name__ka,name__tl,name__mk,name__lmo,name__sr,wikipedia__be_x_old,wikipedia__be,wikipedia__br,wikipedia__cs,wikipedia__cswikiquote,wikipedia__dewikinews,wikipedia__dewikiquote,wikipedia__el,wikipedia__enwikiquote,wikipedia__et,wikipedia__eu,wikipedia__fa,wikipedia__fawikiquote,wikipedia__fiwikiquote,wikipedia__frwikinews,wikipedia__he,wikipedia__hr,wikipedia__hu,wikipedia__ie,wikipedia__ja,wikipedia__ka,wikipedia__ko,wikipedia__lmo,wikipedia__mk,wikipedia__ms,wikipedia__nds,wikipedia__ro,wikipedia__sco,wikipedia__sr,wikipedia__tl,wikipedia__tr,wikipedia__trwikinews,wikipedia__trwikiquote,wikipedia__vi,wikipedia__zh,pseudonym,identifier__NLI,identifier__NUKAT,identifier__NNDB,identifier__Munzinger,identifier__FAST,identifier__nyt_topic,identifier__quora,name__arc,wikipedia__arc,identifier__google_knowledge,name__la,wikipedia__la,name__bm,name__frc,name__jam,name__kab,name__lt,name__lv,name__pap,name__prg,name__rgn,name__vmf,wikipedia__lb,wikipedia__sk,name__ksh,name__frr,name__hrx,name__lfn,name__pdc,name__pdt,name__pfl,name__sli,name__stq,name__ckb,name__so,name__yo,name__vep,name__mr,name__qu,name__pa,name__az,name__nan,name__hy,name__th,name__hak,name__yue,name__hsb,name__mn,name__kl,wikipedia__ast,wikipedia__az,wikipedia__bewikiquote,wikipedia__ckb,wikipedia__gd,wikipedia__gl,wikipedia__hak,wikipedia__hsb,wikipedia__hy,wikipedia__io,wikipedia__lt,wikipedia__lv,wikipedia__mr,wikipedia__nn,wikipedia__pa,wikipedia__qu,wikipedia__ruwikinews,wikipedia__so,wikipedia__srwikinews,wikipedia__sw,wikipedia__th,wikipedia__ukwikiquote,wikipedia__vep,wikipedia__vls,wikipedia__yo,wikipedia__zh_min_nan,wikipedia__zh_yue,identifier__Britannica,name__ace,name__bcl,name__bs,name__cbk_zam,name__ceb,name__csb,name__diq,name__dsb,name__eml,name__ext,name__gag,name__gv,name__ha,name__haw,name__hif,name__ht,name__ig,name__ilo,name__jv,name__kaa,name__ku,name__kw,name__lad,name__mt,name__mwl,name__na,name__nah,name__nov,name__pam,name__su,name__tet,name__war,identifier__ssrn,wikipedia__nlwikinews,identifier__MGP
Q20978419,Zihni Özdil,Zihni Özdil,,Zihni Özdil,,,Zihni Özdil,,,,Zihni Özdil,https://upload.wikimedia.org/wikipedia/commons/8/85/Ozdil.jpg,male,historian,,1981,vk9dd4pr7xyl,,,,,Zihni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21004358,Joyce Vermue,Joyce Vermue,Joyce Vermue,Joyce Vermue,Joyce Vermue,Joyce Vermue,Joyce Vermue,Category:Joyce Vermue,Joyce Vermue,Joyce Vermue,Joyce Vermue,https://upload.wikimedia.org/wikipedia/commons/a/a8/48._Joyce_Vermue.jpg,female,politician,,1985-06-22,vjmqlpz7ygo8,joycevermue,Joyce Vermue,,,Joyce,,Joyce Vermue,,Joyce Vermue,,,,Joyce Vermue,Joyce Vermue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joyce Vermue,,Joyce Vermue,,,,,Joyce Vermue,,,,,,,,,,,,,Joyce Vermue,,,,,,,,,,,,Joyce Vermue,,,,Joyce Vermue,,,,,,,,,,,,,,Joyce Vermue,,,,,,Joyce Vermue,,,,,,,,,,,,,,Joyce Vermue,Joyce Vermue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/g/11bwcm49sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2106896,Jeroen Recourt,Jeroen Recourt,Jeroen Recourt,Jeroen Recourt,Jeroen Recourt,Jeroen Recourt,Jeroen Recourt,Category:Jeroen Recourt,Jeroen Recourt,,Jeroen Recourt,https://upload.wikimedia.org/wikipedia/commons/4/4d/21._Jeroen_Recourt.jpg,male,politician,,1970-07-04,vif319tldvy1,jeroenrecourt,Jeroen Recourt,,,Jeroen,,Jeroen Recourt,Jeroen Recourt,Jeroen Recourt,Jeroen Recourt,,,,,,,,,,,,,,,,,,,/m/0gyxd5p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2125339,Raymond Knops,Raymond Knops,Raymond Knops,Raymond Knops,Raymond Knops,Raymond Knops,Raymond Knops,,Raymond Knops,,Raymond Knops,https://upload.wikimedia.org/wikipedia/commons/a/a2/RaymondKnops2012.jpg,male,politician,,1971-11-10,vh4j1e2wvdfq,RaymondKnops,Raymond Knops,,,Raymond,,,,,,,,,,,,,,,,,,,,,,,,/m/0gvsxws,,,119728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21473948,Judith Swinkels,Judith Swinkels,Judith Swinkels,Judith Swinkels,,,Judith Swinkels,,Judith Swinkels,Judith Swinkels,Judith Swinkels,,female,politician,,1961-06-04,viehieo4razn,judswink,Judith Swinkels,,,Judith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/g/11bwn44ys2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21479696,Harm Brouwer,Harm Brouwer,,,,,Harm Brouwer,Category:Harm Brouwer,Harm Brouwer,,Harm Brouwer (politicus),https://upload.wikimedia.org/wikipedia/commons/6/6c/49._Harm_Brouwer.jpg,male,politician,,1957-04-04,vjpljp945uu1,,Harm Brouwer,,,Harm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/g/11bwn4b77f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21479701,Eppo Bruins,Eppo Bruins,,Eppo Bruins,,,Eppo Bruins,Category:Eppo Bruins,Eppo Bruins,,Eppo Bruins,https://upload.wikimedia.org/wikipedia/commons/5/5d/EppoBruins2017.jpg,male,politician,,1969-09-19,vj0dhyyrqnij,eppobruins,Eppo Bruins,,,Eppo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.linkedin.com/in/eppobruins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/g/1203n66mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21479756,Frank Wassenberg,Frank Wassenberg,,,Frank Wassenberg,,Frank Wassenberg,Category:Frank Wassenberg,Frank Wassenberg,,Frank Wassenberg,,male,politician,,1966-05-02,vj09kuptt2ks,,Frank Wassenberg,,,Frank,,,,,,,,,,,,Frank Wassenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2150230,Fred Teeven,Fred Teeven,Fred Teeven,Fred Teeven,,Fred Teeven,Fred Teeven,,Fred Teeven,,Fred Teeven,https://upload.wikimedia.org/wikipedia/commons/9/9d/Fred-teeven-portret.jpg,male,politician,,1958-08-05,vg9fgopufnzg,,Fred Teeven,,,Fred,,,,,,,,Fred Teeven,,,,,Fred Teeven,,,Fred Teeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2154693,Matthijs Huizing,Matthijs Huizing,Matthijs Huizing,Matthijs Huizing,Matthijs Huizing,Matthijs Huizing,Matthijs Huizing,,Matthijs Huizing,,Matthijs Huizing,,male,politician,,1960-10-10,vifj19ta8tx3,,Matthijs Huizing,,,Matthijs,,Matthijs Huizing,Matthijs Huizing,Matthijs Huizing,Matthijs Huizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2161435,Paulus Jansen,Paulus Jansen,Paulus Jansen,Paulus Jansen,Paulus Jansen,Paulus Jansen,Paulus Jansen,,Paulus Jansen,,Paulus Jansen,https://upload.wikimedia.org/wikipedia/commons/a/ac/Paulus_Jansen1.jpg,male,politician,,1954-03-02,vhfc2zr3z3ym,,Paulus Jansen,,,Paulus,,,,,,,,,,,,,,,,,,,,,,,,,,,115077,,,,,,,,Paulus Jansen,Paulus Jansen,,,,,,,Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2192317,Bram van Ojik,Bram van Ojik,Bram van Ojik,Bram van Ojik,Bram van Ojik,Bram van Ojik,Bram van Ojik,,Bram van Ojik,,Bram van Ojik,https://upload.wikimedia.org/wikipedia/commons/3/37/Bram_van_Ojik.jpg,male,economist,28614890,1954-09-22,vg09llpkvfsa,,Bram van Ojik,,,Bram,,,,,,,,,Bram van Ojik,,,Bram van Ojik,,,,,,Bram van Ojik,,,,n88053116,,/m/04glw6r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2197145,Kees Verhoeven,Kees Verhoeven,,Kees Verhoeven,,,Kees Verhoeven,,Kees Verhoeven,,Kees Verhoeven,https://upload.wikimedia.org/wikipedia/commons/a/a2/Kees_Verhoeven.jpg,male,politician,,1976-04-25,vif4b8fdu8ss,KeesVee,Kees Verhoeven,,,Kees,,,,,,,,,,,,,,,,,,,,,,,,/m/0gwz5bc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q22001627,Mustafa Amhaouch,Mustafa Amhaouch,,Mustafa Amhaouch,,,Mustafa Amhaouch,,Mustafa Amhaouch,,Mustafa Amhaouch,,male,politician,,1970-06-27,vj0acwz6u8tl,MustafaAmhaouch,Mustafa Amhaouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/g/11bxj8yfmy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q22340717,Salima Belhaj,Salima Belhaj,Salima Belhaj,Salima Belhaj,,,Salima Belhaj,Category:Salima Belhaj,Salima Belhaj,Salima Belhaj,Salima Belhaj,https://upload.wikimedia.org/wikipedia/commons/6/6d/Salima-Belhaj.jpg,female,politician,,1978-10-18,vhe8aqfbq6x8,SalimaBelhaj,Salima Belhaj,,,Salima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/g/12z65jgtj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q224585,Roelof Bisschop,Roelof Bisschop,,Roelof Bisschop,Roelof Bisschop,,Roelof Bisschop,Category:Roelof Bisschop,Roelof Bisschop,,Roelof Bisschop,https://upload.wikimedia.org/wikipedia/commons/a/a6/RoelofBisschop2016.jpg,male,politician,63336211,1956-11-30,vj0ob8scsw3o,,Roelof Bisschop,,,Roelof,,,,,,,,,,,,,,,,,,,,,,,,/m/0nhhx20,,,,,,,,,,,,,,,,,,,,13774552t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q224863,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,,Reinette Klever,Reinette Klever,Reinette Klever,,female,politician,,1967-07-21,vinxld9ogg7g,rjklever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,,,,,,,,,,,,,,/m/0nhgwkg,,,,,,Reinette Klever,,,,,Reinette Klever,,,,,,,,,,,drs_r_j_klever_pvv,Reinette Klever,,Reinette Klever,,,,,Reinette Klever,Reinette Klever,,,,,,,,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,Reinette Klever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2251992,Frans Weekers,Frans Weekers,Frans Weekers,Frans Weekers,Frans Weekers,Frans Weekers,Frans Weekers,,Frans Weekers,,Frans Weekers,https://upload.wikimedia.org/wikipedia/commons/7/75/Persfoto_Frans_Weekers_2013.jpg,male,lawyer,,1967-10-17,vg09llkaxzrs,,Frans Weekers,,,Frans,,Frans Weekers,Frans Weekers,Frans Weekers,Frans Weekers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2251998,Sadet Karabulut,Sadet Karabulut,Sadet Karabulut,Sadet Karabulut,Sadet Karabulut,Sadet Karabulut,Sadet Karabulut,,Sadet Karabulut,Sadet Karabulut,Sadet Karabulut,https://upload.wikimedia.org/wikipedia/commons/9/95/Sadet_Karabulut1.jpg,female,politician,288831260,1975-04-28,vhf519pbbsvc,SadetKarabulut,Sadet Karabulut,,,,,,,,,,,,,,,Sadet Karabulut,,,,Sadet Karabulut,,,,,,,,/m/0h3x0mg,,,,,,,,,,,,,,,,,Sadet.Karabulut.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2257536,Mark Harbers,Mark Harbers,Mark Harbers,Mark Harbers,Mark Harbers,Mark Harbers,Mark Harbers,,Mark Harbers,,Mark Harbers,https://upload.wikimedia.org/wikipedia/commons/8/8a/Mark_Habers_-_portrait.jpg,male,politician,,1969-04-19,vhf519pbxzy9,markharbers,Mark Harbers,,,Mark,,,,,,,,,,,,Mark Harbers,,,,,,,,,,,,/m/0gg6l6w,,,211027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2262545,Magda Berndsen,Magda Berndsen,Magda Berndsen,Magda Berndsen,Magda Berndsen-Jansen,Magda Berndsen,Magda Berndsen,Category:Magda Berndsen,Magda Berndsen,,Magda Berndsen,https://upload.wikimedia.org/wikipedia/commons/9/9c/Magda_Berndsen_(cropped).jpg,female,politician,284934988,1950-05-04,vie4glvj6ctm,,Magda Berndsen,,,Magda,,Magda Berndsen,Magda Berndsen,Magda Berndsen,Magda Berndsen,,,,,,,Magda Berndsen-Jansen,,,,,,,,,,,,,,074515438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2285105,Dion Graus,Dion Graus,,Dion Graus,Dion Graus,,Dion Graus,,Dion Graus,,Dion Graus,https://upload.wikimedia.org/wikipedia/commons/9/90/Grausdion.JPG,male,television presenter,,1967-03-19,vhfw2rplzzmt,,Dion Graus,,,Dion,,Dion Graus,Dion Graus,Dion Graus,Dion Graus,,,,,,,,,,,,,,,,,,,/m/027mvp_,,,104242,,,,,,,,,,,,Dion Graus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q22927802,Remco Bosma,Remco Bosma,,,,,Remco Bosma,,Remco Bosma,,Remco Bosma,,male,politician,,1971-06-06,vjt3d7ayk1nk,,Remco Bosma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2300495,Nevin Özütok,Nevin Özütok,,Nevin Özütok,,,Nevin Özütok,,,,Nevin Özütok,https://upload.wikimedia.org/wikipedia/commons/4/40/Ozutok.jpg,female,politician,,1960-03-20,vhay1cax56sr,,,,,Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
