id,name__de,name__fr,name__en,name__nl,name__es,name__ca,name__oc,name__nb,name__da,name__nn,name__sv,name__it,name__rm,name__hu,name,wikipedia__de,wikipedia__en,wikipedia__fr,image,gender,birth_date,given_name,identifier__parlamentDOTch,original_wikiname,identifier__VIAF,identifier__GND,identifier__HDS,name__la,wikipedia__la,name__en_ca,name__en_gb,wikipedia__it,wikipedia__frwikiquote,identifier__LCAuth,name__lmo,wikipedia__lmo,wikipedia__rm,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__gsw,name__pl,name__he,name__yo,name__ms,name__gl,name__et,name__id,name__ja,name__el,name__sh,name__pt,name__eo,name__ru,name__sr_el,name__sr_ec,name__tr,name__ro,name__fi,name__cs,name__ka,name__be,name__sr,name__zh,name__uk,name__is,name__lb,name__sk,name__tl,name__ko,name__sco,name__ar,wikipedia__als,wikipedia__ar,wikipedia__ca,wikipedia__commons,wikipedia__cs,wikipedia__da,wikipedia__el,wikipedia__eo,wikipedia__es,wikipedia__et,wikipedia__fi,wikipedia__gl,wikipedia__he,wikipedia__id,wikipedia__ja,wikipedia__ka,wikipedia__ko,wikipedia__ms,wikipedia__nl,wikipedia__nn,wikipedia__no,wikipedia__oc,wikipedia__pl,wikipedia__pt,wikipedia__ro,wikipedia__ru,wikipedia__sco,wikipedia__sh,wikipedia__sr,wikipedia__sv,wikipedia__tl,wikipedia__tr,wikipedia__uk,wikipedia__yo,wikipedia__zh,identifier__freebase,family_name,name__cy,death_date,identifier__SUDOC,website,identifier__ISNI,identifier__CERL,name__vi,wikipedia__simple,wikipedia__vi,identifier__BNF,identifier__Munzinger,name__de_ch,identifier__NTA,name__af,name__an,name__ast,name__bar,name__br,name__co,name__de_at,name__eu,name__frp,name__fur,name__ga,name__gd,name__hr,name__ia,name__ie,name__io,name__kg,name__li,name__lij,name__mg,name__min,name__nap,name__nds,name__nds_nl,name__nrm,name__pcd,name__pms,name__pt_br,name__sc,name__scn,name__sl,name__sw,name__vec,name__vls,name__vo,name__wa,name__wo,name__zu,identifier__ULAN,wikipedia__cswikiquote,identifier__PACE,name__vmf,wikipedia__plwikiquote,name__kk,name__fa,wikipedia__be,wikipedia__fa,wikipedia__kk,wikipedia__br,linkedin,wikipedia__hr,identifier__FAST,name__bs,name__ceb,name__dsb,name__eml,name__fo,name__frr,name__fy,name__hsb,name__lt,name__lv,name__mt,name__sq,wikipedia__hu,wikipedia__dewikiquote,identifier__IMDB,identifier__rotten_tomatoes,identifier__AlloCine,identifier__kinopoisk,name__bg,wikipedia__bg,wikipedia__eowikiquote,wikipedia__eswikiquote,wikipedia__eu,wikipedia__euwikiquote,wikipedia__scn,identifier__NDL,identifier__BNE,identifier__CANTIC,identifier__ADS,name__hy,wikipedia__hy,wikipedia__ruwikinews,identifier__NUKAT,name__kk_arab,name__kk_cn,name__kk_tr,name__kk_kz,name__kk_cyrl,name__kk_latn,wikipedia__ie,identifier__NKC,identifier__PTBNP,twitter,identifier__MusicBrainz,pseudonym,identifier__SELIBR,identifier__discogs,identifier__filmportal_de,wikipedia__frp,wikipedia__lt,wikipedia__nds,identifier__CTHS,name__nan,wikipedia__zh_min_nan,name__ku_arab,name__ku_latn,name__ku,wikipedia__ku,identifier__Britannica,wikipedia__sq,identifier__DBNL,wikipedia__is,identifier__senate_nl,identifier__allmovie,identifier__PORT,identifier__SCOPE,identifier__CSFD,identifier__OLID,identifier__google_knowledge,occupation,name__bm,name__frc,name__jam,name__kab,name__pap,name__prg,name__rgn,wikipedia__frwikinews,wikipedia__az,name__az,name__or,identifier__persee,name__jv,wikipedia__jv,wikipedia__sk,identifier__GNC,name__stq,wikipedia__stq,name__kl,name__pfl,wikipedia__enwikisource,wikipedia__species,identifier__snac,name__fit,wikipedia__ruwikisource,identifier__NLAtrove,identifier__treccani,wikipedia__skwikiquote,identifier__NLI,identifier__BAV,identifier__NLP,identifier__GTAA,identifier__AGORHA,identifier__moviemeter,identifier__SFDb,identifier__NSK,wikipedia__azb,name__azb
Q117230,Géraldine Savary,Géraldine Savary,Géraldine Savary,Géraldine Savary,Géraldine Savary,,,Géraldine Savary,Géraldine Savary,Géraldine Savary,Géraldine Savary,Géraldine Savary,Géraldine Savary,Géraldine Savary,Géraldine Savary,Géraldine Savary,,Géraldine Savary,https://upload.wikimedia.org/wikipedia/commons/6/63/Géraldine_Savary_(2007).jpg,female,1968-11-14,Géraldine,1148,Géraldine Savary,305970521,,,Geraldina Savary,Geraldina Savary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Géraldine Savary,,,,,,,,,,,,,,,,,Géraldine Savary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q117254,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,https://upload.wikimedia.org/wikipedia/commons/6/6f/Ignazio_Cassis_(2007).jpg,male,1961-04-13,Ignazio,3828,Ignazio Cassis,309904951,1116503271,,Ignatius Cassis,Ignatius Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,,,Ignazio Cassis,Ignazio Cassis,,,,,,,,Ignazio Cassis,Ignazio Cassis,,,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,,,,Ignazio Cassis,Ignazio Cassis,,Ignazio Cassis,,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,,,,,,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,,,Ignazio Cassis,,Ignazio Cassis,,,Category:Ignazio Cassis,,,,,Ignazio Cassis,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cassis,Ignazio Cassis,,,http://www.ignaziocassis.ch,,,Ignazio Cassis,,,,,Ignazio Cassis,,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,Ignazio Cassis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ignaziocassis,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q117269,Norman Gobbi,Norman Gobbi,Norman Gobbi,Norman Gobbi,Norman Gobbi,,,Norman Gobbi,Norman Gobbi,Norman Gobbi,Norman Gobbi,Norman Gobbi,Norman Gobbi,Norman Gobbi,Norman Gobbi,Norman Gobbi,,Norman Gobbi,https://upload.wikimedia.org/wikipedia/commons/9/9b/NormanGobbi-parlament.ch.jpg,male,1977-03-23,Norman,4024,Norman Gobbi,,,,Normannus Gobbi,Normannus Gobbi,,,Norman Gobbi,Norman Gobbi,,Norman Gobbi,Norman Gobbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gobbi,,,,http://vais.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q117363,Marianne Huguenin,Marianne Huguenin,Marianne Huguenin,Marianne Huguenin,Marianne Huguenin,Marianne Huguenin,Marianne Huguenin,Marianne Huguenin,Marianne Huguenin,Marianne Huguenin,Marianne Huguenin,Marianne Huguenin,Marianne Huguenin,Marianne Huguenin,Marianne Huguenin,Marianne Huguenin,Marianne Huguenin,Marianne Huguenin,https://upload.wikimedia.org/wikipedia/commons/0/00/Marianne_Huguenin.jpg,female,1950-05-01,Marianne,1146,Marianne Huguenin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/m/03ctp0t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q117391,Maria Roth-Bernasconi,Maria Roth-Bernasconi,Maria Roth-Bernasconi,Maria Roth-Bernasconi,Maria Roth-Bernasconi,,,Maria Roth-Bernasconi,Maria Roth-Bernasconi,Maria Roth-Bernasconi,Maria Roth-Bernasconi,Maria Roth-Bernasconi,Maria Roth-Bernasconi,Maria Roth-Bernasconi,Maria Roth-Bernasconi,Maria Roth-Bernasconi,Maria Roth-Bernasconi,Maria Bernasconi,https://upload.wikimedia.org/wikipedia/commons/a/a6/Maria_roth-bernasconi.jpg,female,1955-09-14,Maria,350,Maria Roth-Bernasconi,4944147553277953800003,,,Maria Roth-Bernasconi,Maria Roth-Bernasconi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Category:Maria Roth-Bernasconi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/m/0cgkrwh,Bernasconi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q117400,Ada Marra,Ada Marra,Ada Marra,Ada Marra,Ada Marra,,,Ada Marra,Ada Marra,Ada Marra,Ada Marra,Ada Marra,Ada Marra,Ada Marra,Ada Marra,Ada Marra,Ada Marra,Ada Marra,https://upload.wikimedia.org/wikipedia/commons/a/a2/Ada_Marra.jpg,female,1973-03-10,Ada,3923,Ada Marra,305972516,,,Ada Marra,Ada Marra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ادا مرا,,,,Category:Ada Marra,,,,,Ada Marra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q117403,Andreas Aebi,Andreas Aebi,Andreas Aebi,Andreas Aebi,Andreas Aebi,,,Andreas Aebi,Andreas Aebi,Andreas Aebi,Andreas Aebi,Andreas Aebi,Andreas Aebi,Andreas Aebi,Andreas Aebi,Andreas Aebi,,Andreas Aebi,https://upload.wikimedia.org/wikipedia/commons/6/6a/Andreas_aebi.jpg,male,1958-11-26,Andreas,3867,Andreas Aebi,17146030615135862499,,,Andreas Aebi,Andreas Aebi,,,,Andreas Aebi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aebi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q117416,Daniel Vischer,Daniel Vischer,Daniel Vischer,Daniel Vischer,Daniel Vischer,,,Daniel Vischer,Daniel Vischer,Daniel Vischer,Daniel Vischer,Daniel Vischer,Daniel Vischer,Daniel Vischer,Daniel Vischer,Daniel Vischer,Daniel Vischer,Daniel Vischer,https://upload.wikimedia.org/wikipedia/commons/4/42/Daniel_Vischer_(2007).jpg,male,1950-01-16,Daniel,1110,Daniel Vischer,,,,Daniel Vischer,Daniel Vischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daniel Vischer,,,,,,,,,,,,,,,,,,,Category:Daniel Vischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daniel Vischer,,,,,,,2017-01-17,,,,,,Daniel Vischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,Daniel Vişer,Daniel Vişer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q117426,Peter Briner,Peter Briner,Peter Briner,Peter Briner,Peter Briner,,,Peter Briner,Peter Briner,Peter Briner,Peter Briner,Peter Briner,Peter Briner,Peter Briner,Peter Briner,Peter Briner,,Peter Briner,https://upload.wikimedia.org/wikipedia/commons/7/79/Peter_Briner_(2007).jpg,male,1943-11-01,Peter,528,Peter Briner,,,,Petrus Briner,Petrus Briner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q117478,Francine John-Calame,Francine John-Calame,Francine John-Calame,Francine John-Calame,Francine John-Calame,Francine John-Calame,Francine John-Calame,Francine John-Calame,Francine John-Calame,Francine John-Calame,Francine John-Calame,Francine John-Calame,Francine John-Calame,Francine John-Calame,Francine John-Calame,Francine John-Calame,Francine John-Calame,Francine John-Calame,https://upload.wikimedia.org/wikipedia/commons/2/2f/Francine_John-Calame_2.jpg,female,1954-04-30,Francine,1293,Francine John-Calame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Francine John-Calame,,,,,,,,,,,,,,,,,,,,,,,,,,,Francine John-Calame,,,,,,,,,,,,,,,,,,,,,,,,,,,,/m/0db72t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q117502,Gisèle Ory,Gisèle Ory,Gisèle Ory,Gisèle Ory,Gisèle Ory,Gisèle Ory,Gisèle Ory,Gisèle Ory,Gisèle Ory,Gisèle Ory,Gisèle Ory,Gisèle Ory,Gisèle Ory,Gisèle Ory,Gisèle Ory,Gisèle Ory,Gisèle Ory,Gisèle Ory,https://upload.wikimedia.org/wikipedia/commons/1/1c/Gisèle_Ory_(2007).jpg,female,1956-04-30,Gisèle,1163,Gisèle Ory,,,,Gisela Ory,Gisela Ory,,,,,,,,,,,,,,,,,,,,,,,,,,,Gisèle Ory,,,,,,,,,,,,,,,,,,,,,,,,,,,Gisèle Ory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q117552,Flavio Maspoli,Flavio Maspoli,Flavio Maspoli,Flavio Maspoli,Flavio Maspoli,Flavio Maspoli,Flavio Maspoli,Flavio Maspoli,Flavio Maspoli,Flavio Maspoli,Flavio Maspoli,Flavio Maspoli,Flavio Maspoli,Flavio Maspoli,Flavio Maspoli,Flavio Maspoli,Flavio Maspoli,Flavio Maspoli,,male,1950-01-29,Flavio,142,Flavio Maspoli,74907191,128523549,43297,,,,,Flavio Maspoli,,,,,,,,,,,,,,,,,Flavio Maspoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/m/02rqk0m,,Flavio Maspoli,2007-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q117682,Georges Moeckli,Georges Moeckli,Georges Moeckli,Georges Moeckli,Georges Moeckli,,,Georges Moeckli,Georges Moeckli,Georges Moeckli,Georges Moeckli,Georges Moeckli,Georges Moeckli,Georges Moeckli,Georges Moeckli,Georges Moeckli,,Georges Moeckli,,male,1889-02-14,Georges,2731,,309586895,1052423965,5677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Georges Moeckli,,,,,,,,,,,,,,,,,,,,1974-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q117716,Ruth Genner,Ruth Genner,Ruth Genner,Ruth Genner,Ruth Genner,Ruth Genner,Ruth Genner,Ruth Genner,Ruth Genner,Ruth Genner,Ruth Genner,Ruth Genner,Ruth Genner,Ruth Genner,Ruth Genner,Ruth Genner,Ruth Genner,Ruth Genner,https://upload.wikimedia.org/wikipedia/commons/9/9e/Ruth_Genner.jpg,female,1956-01-13,Ruth,407,Ruth Genner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Category:Ruth Genner,,,,,,,,,,,,,,,Ruth Genner,,,,,,,,,,,,,,,,,/m/04067hr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q117738,Marianne Kleiner,Marianne Kleiner,Marianne Kleiner,Marianne Kleiner,Marianne Kleiner,,,Marianne Kleiner,Marianne Kleiner,Marianne Kleiner,Marianne Kleiner,Marianne Kleiner,Marianne Kleiner,Marianne Kleiner,Marianne Kleiner,Marianne Kleiner,,Marianne Kleiner,https://upload.wikimedia.org/wikipedia/commons/0/04/Marianne_Kleiner_2008.jpg,female,1947-05-29,Marianne,1114,Marianne Kleiner,309725170,1055978437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Category:Marianne Kleiner,,,,,,,,,,,,,,,Marianne Kleiner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q117781,Hans Altherr,Hans Altherr,Hans Altherr,Hans Altherr,Hans Altherr,,,Hans Altherr,Hans Altherr,Hans Altherr,Hans Altherr,Hans Altherr,Hans Altherr,Hans Altherr,Hans Altherr,Hans Altherr,Hans Altherr,Hans Altherr,https://upload.wikimedia.org/wikipedia/commons/4/4e/Hans_Altherr_(2007).jpg,male,1950-04-29,Hans,1256,Hans Altherr,111271825,1044286555,,Ioannes Altherr,Ioannes Altherr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hans Altherr,,,,,,,,,,,,,,,,,,,,,,http://www.hans-altherr.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/g/122zjtt3,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q117793,Thérèse Meyer-Kaelin,Thérèse Meyer-Kaelin,Thérèse Meyer,Thérèse Meyer-Kaelin,Thérèse Meyer,,,Thérèse Meyer-Kaelin,Thérèse Meyer-Kaelin,Thérèse Meyer-Kaelin,Thérèse Meyer-Kaelin,Thérèse Meyer,Thérèse Meyer,Thérèse Meyer,Thérèse Meyer-Kaelin,Thérèse Meyer-Kaelin,Thérèse Meyer,Thérèse Meyer-Kaelin,https://upload.wikimedia.org/wikipedia/commons/2/2f/Thérèse_Meyer.jpg,female,1948-05-17,Thérèse,435,Thérèse Meyer-Kaelin,122007472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/m/091czg,Meyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q117805,Jasmin Hutter,Jasmin Hutter,Jasmin Hutter,Jasmin Hutter,Jasmin Hutter,Jasmin Hutter,Jasmin Hutter,Jasmin Hutter,Jasmin Hutter,Jasmin Hutter,Jasmin Hutter,Jasmin Hutter,Jasmin Hutter,Jasmin Hutter,Jasmin Hutter,Jasmin Hutter,Jasmin Hutter,Jasmin Hutter,https://upload.wikimedia.org/wikipedia/commons/e/e9/Jasmin_Hutter.jpg,female,1978-06-11,Jasmin,1121,Jasmin Hutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/m/09gbg5d,Hutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q117845,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,,Brigit Wyss,https://upload.wikimedia.org/wikipedia/commons/5/5f/Brigit_Wyss.jpg,female,1960-04-22,Brigit,3913,Brigit Wyss,,,,Brigitta Wyss,Brigitta Wyss,Brigit Wyss,Brigit Wyss,,,,,,,,,,,,,Brigit Wyss,Brigit Wyss,,,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,,,,Brigit Wyss,Brigit Wyss,,Brigit Wyss,,,Brigit Wyss,Brigit Wyss,Brigit Wyss,,,,,,Brigit Wyss,Brigit Wyss,Brigit Wyss,,,Brigit Wyss,,Brigit Wyss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brigit Wyss,,,,,,Brigit Wyss,,,,,Brigit Wyss,,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,Brigit Wyss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q117884,Walter Renschler,Walter Renschler,Walter Renschler,Walter Renschler,Walter Renschler,,,Walter Renschler,Walter Renschler,Walter Renschler,Walter Renschler,Walter Renschler,Walter Renschler,Walter Renschler,Walter Renschler,Walter Renschler,,Walter Renschler,,male,1932-04-20,Walter,,Walter Renschler,25125382,107698749,6546,,,,,,,,,,,,,,,,,Walter Renschler,,,,,Walter Renschler,,,,,,Walter Renschler,,,,,,,,,,,,,,,,,,,,,Walter Renschler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Walter Renschler,2006-07-17,,,,,,,,,00000020104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
