id,name,full_name,birth_date,image,source,term,party,area,start_date,end_date,identifier__parlamento
34,Carlos Oliveira,Carlos Manuel de Oliveira da Silva,1958-03-22,http://app.parlamento.pt/webutils/getimage.aspx?id=34&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=34,5,PSD,Porto,1987-08-13,1991-11-03,34
34,Carlos Oliveira,Carlos Manuel de Oliveira da Silva,1958-03-22,http://app.parlamento.pt/webutils/getimage.aspx?id=34&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=34,6,PSD,Porto,1991-11-04,1995-10-26,34
35,Carlos Coelho,Carlos Miguel Maximiano de Almeida Coelho,1960-05-20,http://app.parlamento.pt/webutils/getimage.aspx?id=35&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=35,1,PSD,Lisboa,1980-01-03,1980-11-12,35
35,Carlos Coelho,Carlos Miguel Maximiano de Almeida Coelho,1960-05-20,http://app.parlamento.pt/webutils/getimage.aspx?id=35&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=35,3,PSD,Lisboa,1983-05-31,1985-11-03,35
35,Carlos Coelho,Carlos Miguel Maximiano de Almeida Coelho,1960-05-20,http://app.parlamento.pt/webutils/getimage.aspx?id=35&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=35,4,PSD,Lisboa,1985-11-04,1987-08-12,35
35,Carlos Coelho,Carlos Miguel Maximiano de Almeida Coelho,1960-05-20,http://app.parlamento.pt/webutils/getimage.aspx?id=35&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=35,5,PSD,Lisboa,1987-08-13,1991-11-03,35
35,Carlos Coelho,Carlos Miguel Maximiano de Almeida Coelho,1960-05-20,http://app.parlamento.pt/webutils/getimage.aspx?id=35&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=35,6,PSD,Santarém,1991-11-04,1995-10-26,35
35,Carlos Coelho,Carlos Miguel Maximiano de Almeida Coelho,1960-05-20,http://app.parlamento.pt/webutils/getimage.aspx?id=35&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=35,7,PSD,Santarém,1995-10-27,1999-10-24,35
36,Carlos Miguel Oliveira,Carlos Miguel de Valleré Pinheiro de Oliveira,1961-04-18,http://app.parlamento.pt/webutils/getimage.aspx?id=36&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=36,6,PSD,Fora da Europa,1991-11-04,1995-10-26,36
37,Cecília Catarino,Cecília Pita Catarino,1949-04-21,http://app.parlamento.pt/webutils/getimage.aspx?id=37&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=37,1,PSD,Madeira,1980-01-03,1980-11-12,37
37,Cecília Catarino,Cecília Pita Catarino,1949-04-21,http://app.parlamento.pt/webutils/getimage.aspx?id=37&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=37,2,PSD,Madeira,1980-11-13,1983-05-30,37
37,Cecília Catarino,Cecília Pita Catarino,1949-04-21,http://app.parlamento.pt/webutils/getimage.aspx?id=37&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=37,3,PSD,Madeira,1983-05-31,1985-11-03,37
37,Cecília Catarino,Cecília Pita Catarino,1949-04-21,http://app.parlamento.pt/webutils/getimage.aspx?id=37&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=37,4,PSD,Madeira,1985-11-04,1987-08-12,37
37,Cecília Catarino,Cecília Pita Catarino,1949-04-21,http://app.parlamento.pt/webutils/getimage.aspx?id=37&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=37,5,PSD,Madeira,1987-08-13,1991-11-03,37
37,Cecília Catarino,Cecília Pita Catarino,1949-04-21,http://app.parlamento.pt/webutils/getimage.aspx?id=37&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=37,6,PSD,Madeira,1991-11-04,1995-10-26,37
38,Delmar Palas,Delmar Ramiro Palas,1950-02-01,http://app.parlamento.pt/webutils/getimage.aspx?id=38&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=38,6,PSD,Vila Real,1991-11-04,1995-10-26,38
38,Delmar Palas,Delmar Ramiro Palas,1950-02-01,http://app.parlamento.pt/webutils/getimage.aspx?id=38&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=38,9,PSD,Vila Real,2002-04-05,2005-03-09,38
38,Delmar Palas,Delmar Ramiro Palas,1950-02-01,http://app.parlamento.pt/webutils/getimage.aspx?id=38&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=38,10,PSD,Vila Real,2005-03-10,2009-10-14,38
39,Dinah Alhandra,Dinah Serrao Alhandra,1932-04-03,http://app.parlamento.pt/webutils/getimage.aspx?id=39&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=39,1,PSD,Lisboa,1980-01-03,1980-11-12,39
39,Dinah Alhandra,Dinah Serrao Alhandra,1932-04-03,http://app.parlamento.pt/webutils/getimage.aspx?id=39&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=39,2,PSD,Lisboa,1980-11-13,1983-05-30,39
39,Dinah Alhandra,Dinah Serrao Alhandra,1932-04-03,http://app.parlamento.pt/webutils/getimage.aspx?id=39&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=39,4,PSD,Lisboa,1985-11-04,1987-08-12,39
39,Dinah Alhandra,Dinah Serrao Alhandra,1932-04-03,http://app.parlamento.pt/webutils/getimage.aspx?id=39&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=39,5,PSD,Lisboa,1987-08-13,1991-11-03,39
39,Dinah Alhandra,Dinah Serrao Alhandra,1932-04-03,http://app.parlamento.pt/webutils/getimage.aspx?id=39&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=39,6,PSD,Lisboa,1991-11-04,1995-10-26,39
40,Duarte Lima,Domingos Duarte Lima,1955-11-20,http://app.parlamento.pt/webutils/getimage.aspx?id=40&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=40,3,PSD,Bragança,1983-05-31,1985-11-03,40
40,Duarte Lima,Domingos Duarte Lima,1955-11-20,http://app.parlamento.pt/webutils/getimage.aspx?id=40&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=40,4,PSD,Bragança,1985-11-04,1987-08-12,40
40,Duarte Lima,Domingos Duarte Lima,1955-11-20,http://app.parlamento.pt/webutils/getimage.aspx?id=40&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=40,5,PSD,Bragança,1987-08-13,1991-11-03,40
40,Duarte Lima,Domingos Duarte Lima,1955-11-20,http://app.parlamento.pt/webutils/getimage.aspx?id=40&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=40,6,PSD,Bragança,1991-11-04,1995-10-26,40
40,Duarte Lima,Domingos Duarte Lima,1955-11-20,http://app.parlamento.pt/webutils/getimage.aspx?id=40&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=40,8,PSD,Lisboa,1999-10-25,2002-04-04,40
40,Duarte Lima,Domingos Duarte Lima,1955-11-20,http://app.parlamento.pt/webutils/getimage.aspx?id=40&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=40,10,PSD,Bragança,2005-03-10,2009-10-14,40
41,Domingos Almeida Lima,Domingos Jose Soares D' Almeida Lima,1948-10-24,http://app.parlamento.pt/webutils/getimage.aspx?id=41&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=41,6,PSD,Setúbal,1991-11-04,1995-10-26,41
42,Duarte Pacheco,Duarte Rogério Matos Ventura Pacheco,1965-11-25,http://app.parlamento.pt/webutils/getimage.aspx?id=42&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=42,6,PSD,Lisboa,1991-11-04,1995-10-26,42
42,Duarte Pacheco,Duarte Rogério Matos Ventura Pacheco,1965-11-25,http://app.parlamento.pt/webutils/getimage.aspx?id=42&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=42,7,PSD,Lisboa,1995-10-27,1999-10-24,42
42,Duarte Pacheco,Duarte Rogério Matos Ventura Pacheco,1965-11-25,http://app.parlamento.pt/webutils/getimage.aspx?id=42&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=42,8,PSD,Lisboa,1999-10-25,2002-04-04,42
42,Duarte Pacheco,Duarte Rogério Matos Ventura Pacheco,1965-11-25,http://app.parlamento.pt/webutils/getimage.aspx?id=42&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=42,9,PSD,Lisboa,2002-04-05,2005-03-09,42
42,Duarte Pacheco,Duarte Rogério Matos Ventura Pacheco,1965-11-25,http://app.parlamento.pt/webutils/getimage.aspx?id=42&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=42,10,PSD,Lisboa,2005-03-10,2009-10-14,42
42,Duarte Pacheco,Duarte Rogério Matos Ventura Pacheco,1965-11-25,http://app.parlamento.pt/webutils/getimage.aspx?id=42&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=42,11,PSD,Lisboa,2009-10-15,2011-06-19,42
42,Duarte Pacheco,Duarte Rogério Matos Ventura Pacheco,1965-11-25,http://app.parlamento.pt/webutils/getimage.aspx?id=42&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=42,12,PSD,Lisboa,2011-06-20,2015-10-22,42
42,Duarte Pacheco,Duarte Rogério Matos Ventura Pacheco,1965-11-25,http://app.parlamento.pt/webutils/getimage.aspx?id=42&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=42,13,PSD,Lisboa,2015-10-23,"",42
43,Eduardo Pereira da Silva,Eduardo Alfredo de Carvalho Pereira da Silva,1959-02-02,http://app.parlamento.pt/webutils/getimage.aspx?id=43&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=43,5,PSD,Santarém,1987-08-13,1991-11-03,43
43,Eduardo Pereira da Silva,Eduardo Alfredo de Carvalho Pereira da Silva,1959-02-02,http://app.parlamento.pt/webutils/getimage.aspx?id=43&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=43,6,PSD,Santarém,1991-11-04,1995-10-26,43
44,Eloi Ribeiro,Elói Franklin Fernandes Ribeiro,1953-04-02,http://app.parlamento.pt/webutils/getimage.aspx?id=44&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=44,6,PSD,Vila Real,1991-11-04,1995-10-26,44
45,Ema Paulista,Ema Maria Pereira Leite Loia Paulista,1944-04-28,http://app.parlamento.pt/webutils/getimage.aspx?id=45&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=45,6,PSD,Açores,1991-11-04,1995-10-26,45
46,Fernando Andrade,Fernando Carlos Branco Marques de Andrade,1950-12-06,http://app.parlamento.pt/webutils/getimage.aspx?id=46&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=46,6,PSD,Viseu,1991-11-04,1995-10-26,46
46,Fernando Andrade,Fernando Carlos Branco Marques de Andrade,1950-12-06,http://app.parlamento.pt/webutils/getimage.aspx?id=46&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=46,7,PSD,Viseu,1995-10-27,1999-10-24,46
47,Fernando Pereira,Fernando Jose Antunes Gomes Pereira,1964-01-26,http://app.parlamento.pt/webutils/getimage.aspx?id=47&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=47,5,PSD,Vila Real,1987-08-13,1991-11-03,47
47,Fernando Pereira,Fernando Jose Antunes Gomes Pereira,1964-01-26,http://app.parlamento.pt/webutils/getimage.aspx?id=47&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=47,6,PSD,Vila Real,1991-11-04,1995-10-26,47
47,Fernando Pereira,Fernando Jose Antunes Gomes Pereira,1964-01-26,http://app.parlamento.pt/webutils/getimage.aspx?id=47&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=47,7,PSD,Vila Real,1995-10-27,1999-10-24,47
48,Correia Afonso,Fernando Jose Russo Roque Correia Afonso,1929-07-03,http://app.parlamento.pt/webutils/getimage.aspx?id=48&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=48,3,PSD,Lisboa,1983-05-31,1985-11-03,48
48,Correia Afonso,Fernando Jose Russo Roque Correia Afonso,1929-07-03,http://app.parlamento.pt/webutils/getimage.aspx?id=48&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=48,4,PSD,Lisboa,1985-11-04,1987-08-12,48
48,Correia Afonso,Fernando Jose Russo Roque Correia Afonso,1929-07-03,http://app.parlamento.pt/webutils/getimage.aspx?id=48&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=48,5,PSD,Lisboa,1987-08-13,1991-11-03,48
48,Correia Afonso,Fernando Jose Russo Roque Correia Afonso,1929-07-03,http://app.parlamento.pt/webutils/getimage.aspx?id=48&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=48,6,PSD,Lisboa,1991-11-04,1995-10-26,48
49,Fernando Amaral,Fernando Monteiro do Amaral,1925-01-13,http://app.parlamento.pt/webutils/getimage.aspx?id=49&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=49,1,PSD,Viseu,1980-01-03,1980-11-12,49
49,Fernando Amaral,Fernando Monteiro do Amaral,1925-01-13,http://app.parlamento.pt/webutils/getimage.aspx?id=49&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=49,3,PSD,Viseu,1983-05-31,1985-11-03,49
49,Fernando Amaral,Fernando Monteiro do Amaral,1925-01-13,http://app.parlamento.pt/webutils/getimage.aspx?id=49&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=49,4,PSD,Viseu,1985-11-04,1987-08-12,49
49,Fernando Amaral,Fernando Monteiro do Amaral,1925-01-13,http://app.parlamento.pt/webutils/getimage.aspx?id=49&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=49,5,PSD,Viseu,1987-08-13,1991-11-03,49
49,Fernando Amaral,Fernando Monteiro do Amaral,1925-01-13,http://app.parlamento.pt/webutils/getimage.aspx?id=49&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=49,6,PSD,Viseu,1991-11-04,1995-10-26,49
50,Fernando Condesso,Fernando dos Reis Condesso,1946-10-09,http://app.parlamento.pt/webutils/getimage.aspx?id=50&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=50,1,PSD,Santarém,1980-01-03,1980-11-12,50
50,Fernando Condesso,Fernando dos Reis Condesso,1946-10-09,http://app.parlamento.pt/webutils/getimage.aspx?id=50&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=50,2,PSD,Santarém,1980-11-13,1983-05-30,50
50,Fernando Condesso,Fernando dos Reis Condesso,1946-10-09,http://app.parlamento.pt/webutils/getimage.aspx?id=50&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=50,3,PSD,Santarém,1983-05-31,1985-11-03,50
50,Fernando Condesso,Fernando dos Reis Condesso,1946-10-09,http://app.parlamento.pt/webutils/getimage.aspx?id=50&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=50,4,PSD,Santarém,1985-11-04,1987-08-12,50
50,Fernando Condesso,Fernando dos Reis Condesso,1946-10-09,http://app.parlamento.pt/webutils/getimage.aspx?id=50&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=50,5,PSD,Santarém,1987-08-13,1991-11-03,50
50,Fernando Condesso,Fernando dos Reis Condesso,1946-10-09,http://app.parlamento.pt/webutils/getimage.aspx?id=50&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=50,6,PSD,Santarém,1991-11-04,1995-10-26,50
51,Fernando Antunes,Fernando dos Santos Antunes,1949-09-19,http://app.parlamento.pt/webutils/getimage.aspx?id=51&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=51,6,PSD,Coimbra,1991-11-04,1995-10-26,51
51,Fernando Antunes,Fernando dos Santos Antunes,1949-09-19,http://app.parlamento.pt/webutils/getimage.aspx?id=51&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=51,10,PSD,Coimbra,2005-03-10,2009-10-14,51
52,Fernando Santos Pereira,Fernando Santos Pereira,1960-05-27,http://app.parlamento.pt/webutils/getimage.aspx?id=52&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=52,6,PSD,Braga,1991-11-04,1995-10-26,52
52,Fernando Santos Pereira,Fernando Santos Pereira,1960-05-27,http://app.parlamento.pt/webutils/getimage.aspx?id=52&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=52,7,PSD,Braga,1995-10-27,1999-10-24,52
52,Fernando Santos Pereira,Fernando Santos Pereira,1960-05-27,http://app.parlamento.pt/webutils/getimage.aspx?id=52&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=52,8,PSD,Braga,1999-10-25,2002-04-04,52
52,Fernando Santos Pereira,Fernando Santos Pereira,1960-05-27,http://app.parlamento.pt/webutils/getimage.aspx?id=52&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=52,9,PSD,Braga,2002-04-05,2005-03-09,52
52,Fernando Santos Pereira,Fernando Santos Pereira,1960-05-27,http://app.parlamento.pt/webutils/getimage.aspx?id=52&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=52,10,PSD,Braga,2005-03-10,2009-10-14,52
53,Filipe Abreu,Filipe Manuel da Silva Abreu,1947-07-24,http://app.parlamento.pt/webutils/getimage.aspx?id=53&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=53,5,PSD,Faro,1987-08-13,1991-11-03,53
53,Filipe Abreu,Filipe Manuel da Silva Abreu,1947-07-24,http://app.parlamento.pt/webutils/getimage.aspx?id=53&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=53,6,PSD,Faro,1991-11-04,1995-10-26,53
53,Filipe Abreu,Filipe Manuel da Silva Abreu,1947-07-24,http://app.parlamento.pt/webutils/getimage.aspx?id=53&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=53,7,PSD,Faro,1995-10-27,1999-10-24,53
54,Antunes da Silva,Francisco Antunes da Silva,1948-03-04,http://app.parlamento.pt/webutils/getimage.aspx?id=54&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=54,3,PSD,Castelo Branco,1983-05-31,1985-11-03,54
54,Antunes da Silva,Francisco Antunes da Silva,1948-03-04,http://app.parlamento.pt/webutils/getimage.aspx?id=54&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=54,4,PSD,Castelo Branco,1985-11-04,1987-08-12,54
54,Antunes da Silva,Francisco Antunes da Silva,1948-03-04,http://app.parlamento.pt/webutils/getimage.aspx?id=54&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=54,5,PSD,Castelo Branco,1987-08-13,1991-11-03,54
54,Antunes da Silva,Francisco Antunes da Silva,1948-03-04,http://app.parlamento.pt/webutils/getimage.aspx?id=54&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=54,6,PSD,Castelo Branco,1991-11-04,1995-10-26,54
54,Antunes da Silva,Francisco Antunes da Silva,1948-03-04,http://app.parlamento.pt/webutils/getimage.aspx?id=54&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=54,7,PSD,Castelo Branco,1995-10-27,1999-10-24,54
55,Francisco Bernardino Silva,Francisco Joao Bernardino da Silva,1950-03-12,http://app.parlamento.pt/webutils/getimage.aspx?id=55&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=55,4,PSD,Lisboa,1985-11-04,1987-08-12,55
55,Francisco Bernardino Silva,Francisco Joao Bernardino da Silva,1950-03-12,http://app.parlamento.pt/webutils/getimage.aspx?id=55&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=55,5,PSD,Lisboa,1987-08-13,1991-11-03,55
55,Francisco Bernardino Silva,Francisco Joao Bernardino da Silva,1950-03-12,http://app.parlamento.pt/webutils/getimage.aspx?id=55&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=55,6,PSD,Lisboa,1991-11-04,1995-10-26,55
56,Guido Rodrigues,Guido Orlando de Freitas Rodrigues,1935-04-21,http://app.parlamento.pt/webutils/getimage.aspx?id=56&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=56,3,PSD,Porto,1983-05-31,1985-11-03,56
56,Guido Rodrigues,Guido Orlando de Freitas Rodrigues,1935-04-21,http://app.parlamento.pt/webutils/getimage.aspx?id=56&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=56,4,PSD,Porto,1985-11-04,1987-08-12,56
56,Guido Rodrigues,Guido Orlando de Freitas Rodrigues,1935-04-21,http://app.parlamento.pt/webutils/getimage.aspx?id=56&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=56,5,PSD,Porto,1987-08-13,1991-11-03,56
56,Guido Rodrigues,Guido Orlando de Freitas Rodrigues,1935-04-21,http://app.parlamento.pt/webutils/getimage.aspx?id=56&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=56,6,PSD,Porto,1991-11-04,1995-10-26,56
57,Hilário Marques,Hilário Torres Azevedo Marques,1940-04-19,http://app.parlamento.pt/webutils/getimage.aspx?id=57&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=57,5,PSD,Viana do Castelo,1987-08-13,1991-11-03,57
57,Hilário Marques,Hilário Torres Azevedo Marques,1940-04-19,http://app.parlamento.pt/webutils/getimage.aspx?id=57&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=57,6,PSD,Viana do Castelo,1991-11-04,1995-10-26,57
58,Isilda Martins,Isilda Maria Renda Periquito Pires Martins,1940-08-16,http://app.parlamento.pt/webutils/getimage.aspx?id=58&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=58,6,PSD,Faro,1991-11-04,1995-10-26,58
59,Jaime Soares,Jaime Carlos Marta Soares,1943-03-15,http://app.parlamento.pt/webutils/getimage.aspx?id=59&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=59,2,PSD,Coimbra,1980-11-13,1983-05-30,59
59,Jaime Soares,Jaime Carlos Marta Soares,1943-03-15,http://app.parlamento.pt/webutils/getimage.aspx?id=59&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=59,3,PSD,Coimbra,1983-05-31,1985-11-03,59
